VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD0.w, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z, TEXCOORD2.w, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z, TEXCOORD3.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
1338, 247, -0.30371, -0.45459,  5.96046E-08,  1.00,  0.55906,  0.83465,  0.00,  0.00,  0.86275,  0.70588,  0.27451,  0.71765,  0.86275,  0.70588,  0.27451,  0.71765,  0.86275,  0.70588,  0.27451,  0.71765,  0.86275,  0.70588,  0.27451,  0.71765,  0.86275,  0.70588,  0.27451,  0.71765,  0.86275,  0.70588,  0.27451,  0.71765
1339, 281, -0.29785, -0.4458, -0.10663,  1.00,  0.54331,  0.8189,  0.19685,  0.00,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765
1340, 280, -0.37915, -0.37915, -0.10663,  1.00,  0.69291,  0.69291,  0.19685,  0.00,  0.06667,  0.71373,  0.06667,  0.71373,  0.06667,  0.71373,  0.06667,  0.71373,  0.06667,  0.71373,  0.06667,  0.71373,  0.06667,  0.71373,  0.06667,  0.71373,  0.06667,  0.71373,  0.06667,  0.71373,  0.06667,  0.71373,  0.06667,  0.71373
1341, 246, -0.20923, -0.50488,  5.96046E-08,  1.00,  0.38583,  0.92126,  0.00,  0.00,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157
1342, 281, -0.29785, -0.4458, -0.10663,  1.00,  0.54331,  0.8189,  0.19685,  0.00,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765
1343, 247, -0.30371, -0.45459,  5.96046E-08,  1.00,  0.55906,  0.83465,  0.00,  0.00,  0.86275,  0.70588,  0.27451,  0.71765,  0.86275,  0.70588,  0.27451,  0.71765,  0.86275,  0.70588,  0.27451,  0.71765,  0.86275,  0.70588,  0.27451,  0.71765,  0.86275,  0.70588,  0.27451,  0.71765,  0.86275,  0.70588,  0.27451,  0.71765
1344, 246, -0.20923, -0.50488,  5.96046E-08,  1.00,  0.38583,  0.92126,  0.00,  0.00,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157
1345, 282, -0.2052, -0.49536, -0.10663,  1.00,  0.37795,  0.90551,  0.19685,  0.00,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765
1346, 281, -0.29785, -0.4458, -0.10663,  1.00,  0.54331,  0.8189,  0.19685,  0.00,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765,  0.76863,  0.70588,  0.13333,  0.71765
1347, 244, -0.10663, -0.53613,  5.96046E-08,  1.00,  0.19685,  0.98425,  0.00,  0.00,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157
1348, 282, -0.2052, -0.49536, -0.10663,  1.00,  0.37795,  0.90551,  0.19685,  0.00,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765
1349, 246, -0.20923, -0.50488,  5.96046E-08,  1.00,  0.38583,  0.92126,  0.00,  0.00,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157,  0.69804,  0.69804,  0.03922,  0.72157
1350, 244, -0.10663, -0.53613,  5.96046E-08,  1.00,  0.19685,  0.98425,  0.00,  0.00,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157
1351, 283, -0.10461, -0.52588, -0.10663,  1.00,  0.18898,  0.96063,  0.19685,  0.00,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157
1352, 282, -0.2052, -0.49536, -0.10663,  1.00,  0.37795,  0.90551,  0.19685,  0.00,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765,  0.56863,  0.69804,  0.92941,  0.71765
1353, 245, -5.36442E-07, -0.54688,  5.96046E-08,  1.00,  0.00,  1.00,  0.00,  0.00,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157
1354, 283, -0.10461, -0.52588, -0.10663,  1.00,  0.18898,  0.96063,  0.19685,  0.00,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157
1355, 244, -0.10663, -0.53613,  5.96046E-08,  1.00,  0.19685,  0.98425,  0.00,  0.00,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157,  0.82745,  0.68235,  0.2902,  0.72157
1356, 245, -5.36442E-07, -0.54688,  5.96046E-08,  1.00,  0.00,  1.00,  0.00,  0.00,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157
1357, 284, -5.36442E-07, -0.53613, -0.10663,  1.00,  0.00,  0.98425,  0.19685,  0.00,  0.03529,  0.50196,  0.2902,  0.72157,  0.03529,  0.50196,  0.2902,  0.72157,  0.03529,  0.50196,  0.2902,  0.72157,  0.03529,  0.50196,  0.2902,  0.72157,  0.03529,  0.50196,  0.2902,  0.72157,  0.03529,  0.50196,  0.2902,  0.72157
1358, 283, -0.10461, -0.52588, -0.10663,  1.00,  0.18898,  0.96063,  0.19685,  0.00,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157,  0.69804,  0.68235,  0.20784,  0.72157
1359, 285,  0.10663, -0.53613,  5.96046E-08,  1.00, -0.19685,  0.98425,  0.00,  0.00,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157
1360, 284, -5.36442E-07, -0.53613, -0.10663,  1.00,  0.00,  0.98425,  0.19685,  0.00,  0.03529,  0.50196,  0.2902,  0.72157,  0.03529,  0.50196,  0.2902,  0.72157,  0.03529,  0.50196,  0.2902,  0.72157,  0.03529,  0.50196,  0.2902,  0.72157,  0.03529,  0.50196,  0.2902,  0.72157,  0.03529,  0.50196,  0.2902,  0.72157
1361, 245, -5.36442E-07, -0.54688,  5.96046E-08,  1.00,  0.00,  1.00,  0.00,  0.00,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157
1362, 232,  0.10461, -0.52588,  0.10663,  1.00, -0.18898,  0.96063, -0.19685,  0.00,  0.69804,  0.18039,  0.20784,  0.72157,  0.69804,  0.18039,  0.20784,  0.72157,  0.69804,  0.18039,  0.20784,  0.72157,  0.69804,  0.18039,  0.20784,  0.72157,  0.69804,  0.18039,  0.20784,  0.72157,  0.69804,  0.18039,  0.20784,  0.72157
1363, 285,  0.10663, -0.53613,  5.96046E-08,  1.00, -0.19685,  0.98425,  0.00,  0.00,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157
1364, 245, -5.36442E-07, -0.54688,  5.96046E-08,  1.00,  0.00,  1.00,  0.00,  0.00,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157,  0.03529,  0.50196,  0.37647,  0.72157
1365, 233,  0.2052, -0.49536,  0.10663,  1.00, -0.37795,  0.90551, -0.19685,  0.00,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765
1366, 285,  0.10663, -0.53613,  5.96046E-08,  1.00, -0.19685,  0.98425,  0.00,  0.00,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157
1367, 232,  0.10461, -0.52588,  0.10663,  1.00, -0.18898,  0.96063, -0.19685,  0.00,  0.69804,  0.18039,  0.20784,  0.72157,  0.69804,  0.18039,  0.20784,  0.72157,  0.69804,  0.18039,  0.20784,  0.72157,  0.69804,  0.18039,  0.20784,  0.72157,  0.69804,  0.18039,  0.20784,  0.72157,  0.69804,  0.18039,  0.20784,  0.72157
1368, 233,  0.2052, -0.49536,  0.10663,  1.00, -0.37795,  0.90551, -0.19685,  0.00,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765
1369, 286,  0.20923, -0.50488,  5.96046E-08,  1.00, -0.38583,  0.92126,  0.00,  0.00,  0.69804,  0.19608,  0.03922,  0.72157,  0.69804,  0.19608,  0.03922,  0.72157,  0.69804,  0.19608,  0.03922,  0.72157,  0.69804,  0.19608,  0.03922,  0.72157,  0.69804,  0.19608,  0.03922,  0.72157,  0.69804,  0.19608,  0.03922,  0.72157
1370, 285,  0.10663, -0.53613,  5.96046E-08,  1.00, -0.19685,  0.98425,  0.00,  0.00,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157,  0.82745,  0.18039,  0.2902,  0.72157
1371, 287,  0.29785, -0.4458,  0.10663,  1.00, -0.54331,  0.8189, -0.19685,  0.00,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765
1372, 286,  0.20923, -0.50488,  5.96046E-08,  1.00, -0.38583,  0.92126,  0.00,  0.00,  0.69804,  0.19608,  0.03922,  0.72157,  0.69804,  0.19608,  0.03922,  0.72157,  0.69804,  0.19608,  0.03922,  0.72157,  0.69804,  0.19608,  0.03922,  0.72157,  0.69804,  0.19608,  0.03922,  0.72157,  0.69804,  0.19608,  0.03922,  0.72157
1373, 233,  0.2052, -0.49536,  0.10663,  1.00, -0.37795,  0.90551, -0.19685,  0.00,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765
1374, 224,  0.28052, -0.41992,  0.20923,  1.00, -0.51181,  0.77165, -0.37795,  0.00,  0.4902,  0.20392,  0.72157,  0.71373,  0.4902,  0.20392,  0.72157,  0.71373,  0.4902,  0.20392,  0.72157,  0.71373,  0.4902,  0.20392,  0.72157,  0.71373,  0.4902,  0.20392,  0.72157,  0.71373,  0.4902,  0.20392,  0.72157,  0.71373
1375, 287,  0.29785, -0.4458,  0.10663,  1.00, -0.54331,  0.8189, -0.19685,  0.00,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765
1376, 233,  0.2052, -0.49536,  0.10663,  1.00, -0.37795,  0.90551, -0.19685,  0.00,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765,  0.56863,  0.19608,  0.92941,  0.71765
1377, 223,  0.35718, -0.35718,  0.20923,  1.00, -0.65354,  0.65354, -0.37795,  0.00,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098
1378, 287,  0.29785, -0.4458,  0.10663,  1.00, -0.54331,  0.8189, -0.19685,  0.00,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765
1379, 224,  0.28052, -0.41992,  0.20923,  1.00, -0.51181,  0.77165, -0.37795,  0.00,  0.4902,  0.20392,  0.72157,  0.71373,  0.4902,  0.20392,  0.72157,  0.71373,  0.4902,  0.20392,  0.72157,  0.71373,  0.4902,  0.20392,  0.72157,  0.71373,  0.4902,  0.20392,  0.72157,  0.71373,  0.4902,  0.20392,  0.72157,  0.71373
1380, 223,  0.35718, -0.35718,  0.20923,  1.00, -0.65354,  0.65354, -0.37795,  0.00,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098
1381, 288,  0.37915, -0.37915,  0.10663,  1.00, -0.69291,  0.69291, -0.19685,  0.00,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373
1382, 287,  0.29785, -0.4458,  0.10663,  1.00, -0.54331,  0.8189, -0.19685,  0.00,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765,  0.76863,  0.20392,  0.13333,  0.71765
1383, 222,  0.41992, -0.28052,  0.20923,  1.00, -0.77165,  0.51181, -0.37795,  0.00,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588
1384, 288,  0.37915, -0.37915,  0.10663,  1.00, -0.69291,  0.69291, -0.19685,  0.00,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373
1385, 223,  0.35718, -0.35718,  0.20923,  1.00, -0.65354,  0.65354, -0.37795,  0.00,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098,  0.71765,  0.20784,  0.71765,  0.7098
1386, 222,  0.41992, -0.28052,  0.20923,  1.00, -0.77165,  0.51181, -0.37795,  0.00,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588
1387, 289,  0.4458, -0.29785,  0.10663,  1.00, -0.8189,  0.54331, -0.19685,  0.00,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588
1388, 288,  0.37915, -0.37915,  0.10663,  1.00, -0.69291,  0.69291, -0.19685,  0.00,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373,  0.06667,  0.21176,  0.06667,  0.71373
1389, 221,  0.46655, -0.19324,  0.20923,  1.00, -0.85827,  0.35433, -0.37795,  0.00,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804
1390, 289,  0.4458, -0.29785,  0.10663,  1.00, -0.8189,  0.54331, -0.19685,  0.00,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588
1391, 222,  0.41992, -0.28052,  0.20923,  1.00, -0.77165,  0.51181, -0.37795,  0.00,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588,  0.72157,  0.21176,  0.4902,  0.70588
1392, 221,  0.46655, -0.19324,  0.20923,  1.00, -0.85827,  0.35433, -0.37795,  0.00,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804
1393, 290,  0.49536, -0.2052,  0.10663,  1.00, -0.90551,  0.37795, -0.19685,  0.00,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804
1394, 289,  0.4458, -0.29785,  0.10663,  1.00, -0.8189,  0.54331, -0.19685,  0.00,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588,  0.13333,  0.21569,  0.76863,  0.70588
1395, 220,  0.49536, -0.09851,  0.20923,  1.00, -0.90551,  0.1811, -0.37795,  0.00,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235
1396, 290,  0.49536, -0.2052,  0.10663,  1.00, -0.90551,  0.37795, -0.19685,  0.00,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804
1397, 221,  0.46655, -0.19324,  0.20923,  1.00, -0.85827,  0.35433, -0.37795,  0.00,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804,  0.46667,  0.21569,  0.18431,  0.69804
1398, 220,  0.49536, -0.09851,  0.20923,  1.00, -0.90551,  0.1811, -0.37795,  0.00,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235
1399, 291,  0.52588, -0.10461,  0.10663,  1.00, -0.96063,  0.18898, -0.19685,  0.00,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235
1400, 290,  0.49536, -0.2052,  0.10663,  1.00, -0.90551,  0.37795, -0.19685,  0.00,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804,  0.92941,  0.21569,  0.56863,  0.69804
1401, 219,  0.50488, -1.78814E-07,  0.20923,  1.00, -0.92126,  0.00, -0.37795,  0.00,  0.03922,  0.21961,  0.01176,  0.50196,  0.03922,  0.21961,  0.01176,  0.50196,  0.03922,  0.21961,  0.01176,  0.50196,  0.03922,  0.21961,  0.01176,  0.50196,  0.03922,  0.21961,  0.01176,  0.50196,  0.03922,  0.21961,  0.01176,  0.50196
1402, 291,  0.52588, -0.10461,  0.10663,  1.00, -0.96063,  0.18898, -0.19685,  0.00,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235
1403, 220,  0.49536, -0.09851,  0.20923,  1.00, -0.90551,  0.1811, -0.37795,  0.00,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235,  0.92941,  0.21569,  0.30588,  0.68235
1404, 219,  0.50488, -1.78814E-07,  0.20923,  1.00, -0.92126,  0.00, -0.37795,  0.00,  0.03922,  0.21961,  0.01176,  0.50196,  0.03922,  0.21961,  0.01176,  0.50196,  0.03922,  0.21961,  0.01176,  0.50196,  0.03922,  0.21961,  0.01176,  0.50196,  0.03922,  0.21961,  0.01176,  0.50196,  0.03922,  0.21961,  0.01176,  0.50196
1405, 292,  0.53613, -1.78814E-07,  0.10663,  1.00, -0.98425,  0.00, -0.19685,  0.00,  0.2902,  0.21961,  0.01176,  0.50196,  0.2902,  0.21961,  0.01176,  0.50196,  0.2902,  0.21961,  0.01176,  0.50196,  0.2902,  0.21961,  0.01176,  0.50196,  0.2902,  0.21961,  0.01176,  0.50196,  0.2902,  0.21961,  0.01176,  0.50196
1406, 291,  0.52588, -0.10461,  0.10663,  1.00, -0.96063,  0.18898, -0.19685,  0.00,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235,  0.20784,  0.21961,  0.69804,  0.68235
