VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
1726,349,0.4458,-0.08868,-0.30371,1,-0.8189,0.16535,0.55118,0,1,1,1,1,0.28125,0.3125,0.18787,0.43774,0.18787,0.43774,-0.19685,-0.98425,0,1
1727,350,0.49536,-0.09851,-0.20923,1,-0.90551,0.1811,0.37795,0,1,1,1,1,0.28125,0.375,0.13147,0.42651,0.13147,0.42651,-0.19685,-0.98425,0,1
1728,315,0.53613,-1.79E-07,-0.10663,1,-0.98425,0,0.19685,0,1,1,1,1,0.25,0.4375,0.06604,0.5,0.06604,0.5,0,-1,0,1
1729,324,0.50488,-1.79E-07,-0.20923,1,-0.92126,0,0.37795,0,1,1,1,1,0.25,0.375,0.12421,0.5,0.12421,0.5,0,-1,0,1
1730,350,0.49536,-0.09851,-0.20923,1,-0.90551,0.1811,0.37795,0,1,1,1,1,0.28125,0.375,0.13147,0.42651,0.13147,0.42651,-0.19685,-0.98425,0,1
1731,315,0.53613,-1.79E-07,-0.10663,1,-0.98425,0,0.19685,0,1,1,1,1,0.25,0.4375,0.06604,0.5,0.06604,0.5,0,-1,0,1
1732,350,0.49536,-0.09851,-0.20923,1,-0.90551,0.1811,0.37795,0,1,1,1,1,0.28125,0.375,0.13147,0.42651,0.13147,0.42651,-0.19685,-0.98425,0,1
1733,317,0.52588,-0.10461,-0.10663,1,-0.96063,0.18898,0.19685,0,1,1,1,1,0.28125,0.4375,0.0744,0.41504,0.0744,0.41504,-0.19685,-0.98425,0,1
1734,317,0.52588,-0.10461,-0.10663,1,-0.96063,0.18898,0.19685,0,1,1,1,1,0.28125,0.4375,0.0744,0.41504,0.0744,0.41504,-0.19685,-0.98425,0,1
1735,350,0.49536,-0.09851,-0.20923,1,-0.90551,0.1811,0.37795,0,1,1,1,1,0.28125,0.375,0.13147,0.42651,0.13147,0.42651,-0.19685,-0.98425,0,1
1736,351,0.46655,-0.19324,-0.20923,1,-0.85827,0.35433,0.37795,0,1,1,1,1,0.3125,0.375,0.15295,0.35571,0.15295,0.35571,-0.38583,-0.92126,0,1
1737,317,0.52588,-0.10461,-0.10663,1,-0.96063,0.18898,0.19685,0,1,1,1,1,0.28125,0.4375,0.0744,0.41504,0.0744,0.41504,-0.19685,-0.98425,0,1
1738,351,0.46655,-0.19324,-0.20923,1,-0.85827,0.35433,0.37795,0,1,1,1,1,0.3125,0.375,0.15295,0.35571,0.15295,0.35571,-0.38583,-0.92126,0,1
1739,318,0.49536,-0.2052,-0.10663,1,-0.90551,0.37795,0.19685,0,1,1,1,1,0.3125,0.4375,0.09918,0.3335,0.09918,0.3335,-0.38583,-0.92126,0,1
1740,318,0.49536,-0.2052,-0.10663,1,-0.90551,0.37795,0.19685,0,1,1,1,1,0.3125,0.4375,0.09918,0.3335,0.09918,0.3335,-0.38583,-0.92126,0,1
1741,351,0.46655,-0.19324,-0.20923,1,-0.85827,0.35433,0.37795,0,1,1,1,1,0.3125,0.375,0.15295,0.35571,0.15295,0.35571,-0.38583,-0.92126,0,1
1742,352,0.41992,-0.28052,-0.20923,1,-0.77165,0.51181,0.37795,0,1,1,1,1,0.34375,0.375,0.18774,0.29053,0.18774,0.29053,-0.55906,-0.83465,0,1
1743,318,0.49536,-0.2052,-0.10663,1,-0.90551,0.37795,0.19685,0,1,1,1,1,0.3125,0.4375,0.09918,0.3335,0.09918,0.3335,-0.38583,-0.92126,0,1
1744,352,0.41992,-0.28052,-0.20923,1,-0.77165,0.51181,0.37795,0,1,1,1,1,0.34375,0.375,0.18774,0.29053,0.18774,0.29053,-0.55906,-0.83465,0,1
1745,319,0.4458,-0.29785,-0.10663,1,-0.8189,0.54331,0.19685,0,1,1,1,1,0.34375,0.4375,0.1394,0.25806,0.1394,0.25806,-0.55906,-0.83465,0,1
1746,319,0.4458,-0.29785,-0.10663,1,-0.8189,0.54331,0.19685,0,1,1,1,1,0.34375,0.4375,0.1394,0.25806,0.1394,0.25806,-0.55906,-0.83465,0,1
1747,352,0.41992,-0.28052,-0.20923,1,-0.77165,0.51181,0.37795,0,1,1,1,1,0.34375,0.375,0.18774,0.29053,0.18774,0.29053,-0.55906,-0.83465,0,1
1748,353,0.35718,-0.35718,-0.20923,1,-0.65354,0.65354,0.37795,0,1,1,1,1,0.375,0.375,0.23462,0.23328,0.23462,0.23328,-0.70866,-0.70866,0,1
1749,319,0.4458,-0.29785,-0.10663,1,-0.8189,0.54331,0.19685,0,1,1,1,1,0.34375,0.4375,0.1394,0.25806,0.1394,0.25806,-0.55906,-0.83465,0,1
1750,353,0.35718,-0.35718,-0.20923,1,-0.65354,0.65354,0.37795,0,1,1,1,1,0.375,0.375,0.23462,0.23328,0.23462,0.23328,-0.70866,-0.70866,0,1
1751,320,0.37915,-0.37915,-0.10663,1,-0.69291,0.69291,0.19685,0,1,1,1,1,0.375,0.4375,0.1936,0.19214,0.1936,0.19214,-0.70866,-0.70866,0,1
1752,320,0.37915,-0.37915,-0.10663,1,-0.69291,0.69291,0.19685,0,1,1,1,1,0.375,0.4375,0.1936,0.19214,0.1936,0.19214,-0.70866,-0.70866,0,1
1753,353,0.35718,-0.35718,-0.20923,1,-0.65354,0.65354,0.37795,0,1,1,1,1,0.375,0.375,0.23462,0.23328,0.23462,0.23328,-0.70866,-0.70866,0,1
1754,354,0.28052,-0.41992,-0.20923,1,-0.51181,0.77165,0.37795,0,1,1,1,1,0.40625,0.375,0.29175,0.1864,0.29175,0.1864,-0.83465,-0.55906,0,1
1755,320,0.37915,-0.37915,-0.10663,1,-0.69291,0.69291,0.19685,0,1,1,1,1,0.375,0.4375,0.1936,0.19214,0.1936,0.19214,-0.70866,-0.70866,0,1
1756,354,0.28052,-0.41992,-0.20923,1,-0.51181,0.77165,0.37795,0,1,1,1,1,0.40625,0.375,0.29175,0.1864,0.29175,0.1864,-0.83465,-0.55906,0,1
1757,321,0.29785,-0.4458,-0.10663,1,-0.54331,0.8189,0.19685,0,1,1,1,1,0.40625,0.4375,0.25952,0.13806,0.25952,0.13806,-0.83465,-0.55906,0,1
1758,321,0.29785,-0.4458,-0.10663,1,-0.54331,0.8189,0.19685,0,1,1,1,1,0.40625,0.4375,0.25952,0.13806,0.25952,0.13806,-0.83465,-0.55906,0,1
1759,354,0.28052,-0.41992,-0.20923,1,-0.51181,0.77165,0.37795,0,1,1,1,1,0.40625,0.375,0.29175,0.1864,0.29175,0.1864,-0.83465,-0.55906,0,1
1760,355,0.19324,-0.46655,-0.20923,1,-0.35433,0.85827,0.37795,0,1,1,1,1,0.4375,0.375,0.35693,0.15149,0.35693,0.15149,-0.92126,-0.38583,0,1
1761,321,0.29785,-0.4458,-0.10663,1,-0.54331,0.8189,0.19685,0,1,1,1,1,0.40625,0.4375,0.25952,0.13806,0.25952,0.13806,-0.83465,-0.55906,0,1
1762,355,0.19324,-0.46655,-0.20923,1,-0.35433,0.85827,0.37795,0,1,1,1,1,0.4375,0.375,0.35693,0.15149,0.35693,0.15149,-0.92126,-0.38583,0,1
1763,322,0.2052,-0.49536,-0.10663,1,-0.37795,0.90551,0.19685,0,1,1,1,1,0.4375,0.4375,0.33472,0.09778,0.33472,0.09778,-0.92126,-0.38583,0,1
1764,322,0.2052,-0.49536,-0.10663,1,-0.37795,0.90551,0.19685,0,1,1,1,1,0.4375,0.4375,0.33472,0.09778,0.33472,0.09778,-0.92126,-0.38583,0,1
1765,355,0.19324,-0.46655,-0.20923,1,-0.35433,0.85827,0.37795,0,1,1,1,1,0.4375,0.375,0.35693,0.15149,0.35693,0.15149,-0.92126,-0.38583,0,1
1766,356,0.09851,-0.49536,-0.20923,1,-0.1811,0.90551,0.37795,0,1,1,1,1,0.46875,0.375,0.42773,0.13,0.42773,0.13,-0.98425,-0.19685,0,1
1767,322,0.2052,-0.49536,-0.10663,1,-0.37795,0.90551,0.19685,0,1,1,1,1,0.4375,0.4375,0.33472,0.09778,0.33472,0.09778,-0.92126,-0.38583,0,1
1768,356,0.09851,-0.49536,-0.20923,1,-0.1811,0.90551,0.37795,0,1,1,1,1,0.46875,0.375,0.42773,0.13,0.42773,0.13,-0.98425,-0.19685,0,1
1769,323,0.10461,-0.52588,-0.10663,1,-0.18898,0.96063,0.19685,0,1,1,1,1,0.46875,0.4375,0.4165,0.073,0.4165,0.073,-0.98425,-0.19685,0,1
1770,323,0.10461,-0.52588,-0.10663,1,-0.18898,0.96063,0.19685,0,1,1,1,1,0.46875,0.4375,0.4165,0.073,0.4165,0.073,-0.98425,-0.19685,0,1
1771,356,0.09851,-0.49536,-0.20923,1,-0.1811,0.90551,0.37795,0,1,1,1,1,0.46875,0.375,0.42773,0.13,0.42773,0.13,-0.98425,-0.19685,0,1
1772,357,-4.77E-07,-0.50488,-0.20923,1,0,0.92126,0.37795,0,1,1,1,1,0.5,0.375,0.50146,0.1228,0.50146,0.1228,-1,0,0,1
1773,323,0.10461,-0.52588,-0.10663,1,-0.18898,0.96063,0.19685,0,1,1,1,1,0.46875,0.4375,0.4165,0.073,0.4165,0.073,-0.98425,-0.19685,0,1
1774,357,-4.77E-07,-0.50488,-0.20923,1,0,0.92126,0.37795,0,1,1,1,1,0.5,0.375,0.50146,0.1228,0.50146,0.1228,-1,0,0,1
1775,284,-5.36E-07,-0.53613,-0.10663,1,0,0.98425,0.19685,0,1,1,1,1,0.5,0.4375,0.50146,0.06464,0.50146,0.06464,-1,0,0,1
1776,284,-5.36E-07,-0.53613,-0.10663,1,0,0.98425,0.19685,0,1,1,1,1,0.5,0.4375,0.50146,0.06464,0.50146,0.06464,-1,0,0,1
1777,357,-4.77E-07,-0.50488,-0.20923,1,0,0.92126,0.37795,0,1,1,1,1,0.5,0.375,0.50146,0.1228,0.50146,0.1228,-1,0,0,1
1778,358,-0.09851,-0.49536,-0.20923,1,0.1811,0.90551,0.37795,0,1,1,1,1,0.53125,0.375,0.5752,0.13,0.5752,0.13,-0.98425,0.19685,0,1
1779,284,-5.36E-07,-0.53613,-0.10663,1,0,0.98425,0.19685,0,1,1,1,1,0.5,0.4375,0.50146,0.06464,0.50146,0.06464,-1,0,0,1
1780,358,-0.09851,-0.49536,-0.20923,1,0.1811,0.90551,0.37795,0,1,1,1,1,0.53125,0.375,0.5752,0.13,0.5752,0.13,-0.98425,0.19685,0,1
1781,283,-0.10461,-0.52588,-0.10663,1,0.18898,0.96063,0.19685,0,1,1,1,1,0.53125,0.4375,0.58643,0.073,0.58643,0.073,-0.98425,0.19685,0,1
1782,283,-0.10461,-0.52588,-0.10663,1,0.18898,0.96063,0.19685,0,1,1,1,1,0.53125,0.4375,0.58643,0.073,0.58643,0.073,-0.98425,0.19685,0,1
1783,358,-0.09851,-0.49536,-0.20923,1,0.1811,0.90551,0.37795,0,1,1,1,1,0.53125,0.375,0.5752,0.13,0.5752,0.13,-0.98425,0.19685,0,1
1784,359,-0.19324,-0.46655,-0.20923,1,0.35433,0.85827,0.37795,0,1,1,1,1,0.5625,0.375,0.64551,0.15149,0.64551,0.15149,-0.92126,0.38583,0,1
1785,283,-0.10461,-0.52588,-0.10663,1,0.18898,0.96063,0.19685,0,1,1,1,1,0.53125,0.4375,0.58643,0.073,0.58643,0.073,-0.98425,0.19685,0,1
1786,359,-0.19324,-0.46655,-0.20923,1,0.35433,0.85827,0.37795,0,1,1,1,1,0.5625,0.375,0.64551,0.15149,0.64551,0.15149,-0.92126,0.38583,0,1
1787,282,-0.2052,-0.49536,-0.10663,1,0.37795,0.90551,0.19685,0,1,1,1,1,0.5625,0.4375,0.66797,0.09778,0.66797,0.09778,-0.92126,0.38583,0,1
1788,282,-0.2052,-0.49536,-0.10663,1,0.37795,0.90551,0.19685,0,1,1,1,1,0.5625,0.4375,0.66797,0.09778,0.66797,0.09778,-0.92126,0.38583,0,1
1789,359,-0.19324,-0.46655,-0.20923,1,0.35433,0.85827,0.37795,0,1,1,1,1,0.5625,0.375,0.64551,0.15149,0.64551,0.15149,-0.92126,0.38583,0,1
1790,360,-0.28052,-0.41992,-0.20923,1,0.51181,0.77165,0.37795,0,1,1,1,1,0.59375,0.375,0.71094,0.1864,0.71094,0.1864,-0.83465,0.55906,0,1
1791,282,-0.2052,-0.49536,-0.10663,1,0.37795,0.90551,0.19685,0,1,1,1,1,0.5625,0.4375,0.66797,0.09778,0.66797,0.09778,-0.92126,0.38583,0,1
1792,360,-0.28052,-0.41992,-0.20923,1,0.51181,0.77165,0.37795,0,1,1,1,1,0.59375,0.375,0.71094,0.1864,0.71094,0.1864,-0.83465,0.55906,0,1
1793,281,-0.29785,-0.4458,-0.10663,1,0.54331,0.8189,0.19685,0,1,1,1,1,0.59375,0.4375,0.74316,0.13806,0.74316,0.13806,-0.83465,0.55906,0,1
1794,281,-0.29785,-0.4458,-0.10663,1,0.54331,0.8189,0.19685,0,1,1,1,1,0.59375,0.4375,0.74316,0.13806,0.74316,0.13806,-0.83465,0.55906,0,1
1795,360,-0.28052,-0.41992,-0.20923,1,0.51181,0.77165,0.37795,0,1,1,1,1,0.59375,0.375,0.71094,0.1864,0.71094,0.1864,-0.83465,0.55906,0,1
1796,361,-0.35718,-0.35718,-0.20923,1,0.65354,0.65354,0.37795,0,1,1,1,1,0.625,0.375,0.76807,0.23328,0.76807,0.23328,-0.70866,0.70866,0,1
1797,281,-0.29785,-0.4458,-0.10663,1,0.54331,0.8189,0.19685,0,1,1,1,1,0.59375,0.4375,0.74316,0.13806,0.74316,0.13806,-0.83465,0.55906,0,1
1798,361,-0.35718,-0.35718,-0.20923,1,0.65354,0.65354,0.37795,0,1,1,1,1,0.625,0.375,0.76807,0.23328,0.76807,0.23328,-0.70866,0.70866,0,1
1799,280,-0.37915,-0.37915,-0.10663,1,0.69291,0.69291,0.19685,0,1,1,1,1,0.625,0.4375,0.80908,0.19214,0.80908,0.19214,-0.70866,0.70866,0,1
1800,280,-0.37915,-0.37915,-0.10663,1,0.69291,0.69291,0.19685,0,1,1,1,1,0.625,0.4375,0.80908,0.19214,0.80908,0.19214,-0.70866,0.70866,0,1
1801,361,-0.35718,-0.35718,-0.20923,1,0.65354,0.65354,0.37795,0,1,1,1,1,0.625,0.375,0.76807,0.23328,0.76807,0.23328,-0.70866,0.70866,0,1
1802,362,-0.41992,-0.28052,-0.20923,1,0.77165,0.51181,0.37795,0,1,1,1,1,0.65625,0.375,0.81494,0.29053,0.81494,0.29053,-0.55906,0.83465,0,1
1803,280,-0.37915,-0.37915,-0.10663,1,0.69291,0.69291,0.19685,0,1,1,1,1,0.625,0.4375,0.80908,0.19214,0.80908,0.19214,-0.70866,0.70866,0,1
1804,362,-0.41992,-0.28052,-0.20923,1,0.77165,0.51181,0.37795,0,1,1,1,1,0.65625,0.375,0.81494,0.29053,0.81494,0.29053,-0.55906,0.83465,0,1
1805,279,-0.4458,-0.29785,-0.10663,1,0.8189,0.54331,0.19685,0,1,1,1,1,0.65625,0.4375,0.86328,0.25806,0.86328,0.25806,-0.55906,0.83465,0,1
1806,279,-0.4458,-0.29785,-0.10663,1,0.8189,0.54331,0.19685,0,1,1,1,1,0.65625,0.4375,0.86328,0.25806,0.86328,0.25806,-0.55906,0.83465,0,1
1807,362,-0.41992,-0.28052,-0.20923,1,0.77165,0.51181,0.37795,0,1,1,1,1,0.65625,0.375,0.81494,0.29053,0.81494,0.29053,-0.55906,0.83465,0,1
1808,363,-0.46655,-0.19324,-0.20923,1,0.85827,0.35433,0.37795,0,1,1,1,1,0.6875,0.375,0.8501,0.35571,0.8501,0.35571,-0.38583,0.92126,0,1
1809,279,-0.4458,-0.29785,-0.10663,1,0.8189,0.54331,0.19685,0,1,1,1,1,0.65625,0.4375,0.86328,0.25806,0.86328,0.25806,-0.55906,0.83465,0,1
1810,363,-0.46655,-0.19324,-0.20923,1,0.85827,0.35433,0.37795,0,1,1,1,1,0.6875,0.375,0.8501,0.35571,0.8501,0.35571,-0.38583,0.92126,0,1
1811,278,-0.49536,-0.2052,-0.10663,1,0.90551,0.37795,0.19685,0,1,1,1,1,0.6875,0.4375,0.90381,0.3335,0.90381,0.3335,-0.38583,0.92126,0,1
1812,278,-0.49536,-0.2052,-0.10663,1,0.90551,0.37795,0.19685,0,1,1,1,1,0.6875,0.4375,0.90381,0.3335,0.90381,0.3335,-0.38583,0.92126,0,1
1813,363,-0.46655,-0.19324,-0.20923,1,0.85827,0.35433,0.37795,0,1,1,1,1,0.6875,0.375,0.8501,0.35571,0.8501,0.35571,-0.38583,0.92126,0,1
1814,364,-0.49536,-0.09851,-0.20923,1,0.90551,0.1811,0.37795,0,1,1,1,1,0.71875,0.375,0.87158,0.42651,0.87158,0.42651,-0.19685,0.98425,0,1
1815,278,-0.49536,-0.2052,-0.10663,1,0.90551,0.37795,0.19685,0,1,1,1,1,0.6875,0.4375,0.90381,0.3335,0.90381,0.3335,-0.38583,0.92126,0,1
1816,364,-0.49536,-0.09851,-0.20923,1,0.90551,0.1811,0.37795,0,1,1,1,1,0.71875,0.375,0.87158,0.42651,0.87158,0.42651,-0.19685,0.98425,0,1
1817,277,-0.52588,-0.10461,-0.10663,1,0.96063,0.18898,0.19685,0,1,1,1,1,0.71875,0.4375,0.92822,0.41504,0.92822,0.41504,-0.19685,0.98425,0,1
1818,277,-0.52588,-0.10461,-0.10663,1,0.96063,0.18898,0.19685,0,1,1,1,1,0.71875,0.4375,0.92822,0.41504,0.92822,0.41504,-0.19685,0.98425,0,1
1819,364,-0.49536,-0.09851,-0.20923,1,0.90551,0.1811,0.37795,0,1,1,1,1,0.71875,0.375,0.87158,0.42651,0.87158,0.42651,-0.19685,0.98425,0,1
1820,365,-0.50488,8.34E-07,-0.20923,1,0.92126,0,0.37795,0,1,1,1,1,0.75,0.375,0.87842,0.5,0.87842,0.5,0,1,0,1
1821,277,-0.52588,-0.10461,-0.10663,1,0.96063,0.18898,0.19685,0,1,1,1,1,0.71875,0.4375,0.92822,0.41504,0.92822,0.41504,-0.19685,0.98425,0,1
1822,365,-0.50488,8.34E-07,-0.20923,1,0.92126,0,0.37795,0,1,1,1,1,0.75,0.375,0.87842,0.5,0.87842,0.5,0,1,0,1
1823,276,-0.53613,8.34E-07,-0.10663,1,0.98425,0,0.19685,0,1,1,1,1,0.75,0.4375,0.93701,0.5,0.93701,0.5,0,1,0,1
1824,276,-0.53613,8.34E-07,-0.10663,1,0.98425,0,0.19685,0,1,1,1,1,0.75,0.4375,0.93701,0.5,0.93701,0.5,0,1,0,1
1825,365,-0.50488,8.34E-07,-0.20923,1,0.92126,0,0.37795,0,1,1,1,1,0.75,0.375,0.87842,0.5,0.87842,0.5,0,1,0,1
1826,366,-0.49536,0.09851,-0.20923,1,0.90551,-0.1811,0.37795,0,1,1,1,1,0.78125,0.375,0.87158,0.57373,0.87158,0.57373,0.19685,0.98425,0,1
1827,276,-0.53613,8.34E-07,-0.10663,1,0.98425,0,0.19685,0,1,1,1,1,0.75,0.4375,0.93701,0.5,0.93701,0.5,0,1,0,1
1828,366,-0.49536,0.09851,-0.20923,1,0.90551,-0.1811,0.37795,0,1,1,1,1,0.78125,0.375,0.87158,0.57373,0.87158,0.57373,0.19685,0.98425,0,1
1829,275,-0.52588,0.10461,-0.10663,1,0.96063,-0.18898,0.19685,0,1,1,1,1,0.78125,0.4375,0.92822,0.58496,0.92822,0.58496,0.19685,0.98425,0,1
1830,275,-0.52588,0.10461,-0.10663,1,0.96063,-0.18898,0.19685,0,1,1,1,1,0.78125,0.4375,0.92822,0.58496,0.92822,0.58496,0.19685,0.98425,0,1
1831,366,-0.49536,0.09851,-0.20923,1,0.90551,-0.1811,0.37795,0,1,1,1,1,0.78125,0.375,0.87158,0.57373,0.87158,0.57373,0.19685,0.98425,0,1
1832,367,-0.46655,0.19324,-0.20923,1,0.85827,-0.35433,0.37795,0,1,1,1,1,0.8125,0.375,0.8501,0.64453,0.8501,0.64453,0.38583,0.92126,0,1
1833,275,-0.52588,0.10461,-0.10663,1,0.96063,-0.18898,0.19685,0,1,1,1,1,0.78125,0.4375,0.92822,0.58496,0.92822,0.58496,0.19685,0.98425,0,1
1834,367,-0.46655,0.19324,-0.20923,1,0.85827,-0.35433,0.37795,0,1,1,1,1,0.8125,0.375,0.8501,0.64453,0.8501,0.64453,0.38583,0.92126,0,1
1835,274,-0.49536,0.2052,-0.10663,1,0.90551,-0.37795,0.19685,0,1,1,1,1,0.8125,0.4375,0.90381,0.6665,0.90381,0.6665,0.38583,0.92126,0,1
1836,274,-0.49536,0.2052,-0.10663,1,0.90551,-0.37795,0.19685,0,1,1,1,1,0.8125,0.4375,0.90381,0.6665,0.90381,0.6665,0.38583,0.92126,0,1
1837,367,-0.46655,0.19324,-0.20923,1,0.85827,-0.35433,0.37795,0,1,1,1,1,0.8125,0.375,0.8501,0.64453,0.8501,0.64453,0.38583,0.92126,0,1
1838,368,-0.41992,0.28052,-0.20923,1,0.77165,-0.51181,0.37795,0,1,1,1,1,0.84375,0.375,0.81494,0.70947,0.81494,0.70947,0.55906,0.83465,0,1
1839,274,-0.49536,0.2052,-0.10663,1,0.90551,-0.37795,0.19685,0,1,1,1,1,0.8125,0.4375,0.90381,0.6665,0.90381,0.6665,0.38583,0.92126,0,1
1840,368,-0.41992,0.28052,-0.20923,1,0.77165,-0.51181,0.37795,0,1,1,1,1,0.84375,0.375,0.81494,0.70947,0.81494,0.70947,0.55906,0.83465,0,1
1841,273,-0.4458,0.29785,-0.10663,1,0.8189,-0.54331,0.19685,0,1,1,1,1,0.84375,0.4375,0.86328,0.7417,0.86328,0.7417,0.55906,0.83465,0,1
1842,273,-0.4458,0.29785,-0.10663,1,0.8189,-0.54331,0.19685,0,1,1,1,1,0.84375,0.4375,0.86328,0.7417,0.86328,0.7417,0.55906,0.83465,0,1
1843,368,-0.41992,0.28052,-0.20923,1,0.77165,-0.51181,0.37795,0,1,1,1,1,0.84375,0.375,0.81494,0.70947,0.81494,0.70947,0.55906,0.83465,0,1
1844,369,-0.35718,0.35718,-0.20923,1,0.65354,-0.65354,0.37795,0,1,1,1,1,0.875,0.375,0.76807,0.7666,0.76807,0.7666,0.70866,0.70866,0,1
1845,273,-0.4458,0.29785,-0.10663,1,0.8189,-0.54331,0.19685,0,1,1,1,1,0.84375,0.4375,0.86328,0.7417,0.86328,0.7417,0.55906,0.83465,0,1
1846,369,-0.35718,0.35718,-0.20923,1,0.65354,-0.65354,0.37795,0,1,1,1,1,0.875,0.375,0.76807,0.7666,0.76807,0.7666,0.70866,0.70866,0,1
1847,272,-0.37915,0.37915,-0.10663,1,0.69291,-0.69291,0.19685,0,1,1,1,1,0.875,0.4375,0.80908,0.80762,0.80908,0.80762,0.70866,0.70866,0,1
1848,272,-0.37915,0.37915,-0.10663,1,0.69291,-0.69291,0.19685,0,1,1,1,1,0.875,0.4375,0.80908,0.80762,0.80908,0.80762,0.70866,0.70866,0,1
1849,369,-0.35718,0.35718,-0.20923,1,0.65354,-0.65354,0.37795,0,1,1,1,1,0.875,0.375,0.76807,0.7666,0.76807,0.7666,0.70866,0.70866,0,1
1850,271,-0.28052,0.41992,-0.20923,1,0.51181,-0.77165,0.37795,0,1,1,1,1,0.90625,0.375,0.71094,0.81348,0.71094,0.81348,0.83465,0.55906,0,1
1851,363,-0.46655,-0.19324,-0.20923,1,0.85827,0.35433,0.37795,0,1,1,1,1,0.6875,0.375,0.8501,0.35571,0.8501,0.35571,-0.38583,0.92126,0,1
1852,370,-0.4458,-0.08868,-0.30371,1,0.8189,0.16535,0.55118,0,1,1,1,1,0.71875,0.3125,0.81494,0.43774,0.81494,0.43774,-0.19685,0.98425,0,1
1853,364,-0.49536,-0.09851,-0.20923,1,0.90551,0.1811,0.37795,0,1,1,1,1,0.71875,0.375,0.87158,0.42651,0.87158,0.42651,-0.19685,0.98425,0,1
1854,363,-0.46655,-0.19324,-0.20923,1,0.85827,0.35433,0.37795,0,1,1,1,1,0.6875,0.375,0.8501,0.35571,0.8501,0.35571,-0.38583,0.92126,0,1
1855,371,-0.41992,-0.17395,-0.30371,1,0.77165,0.32283,0.55118,0,1,1,1,1,0.6875,0.3125,0.79688,0.37769,0.79688,0.37769,-0.38583,0.92126,0,1
1856,370,-0.4458,-0.08868,-0.30371,1,0.8189,0.16535,0.55118,0,1,1,1,1,0.71875,0.3125,0.81494,0.43774,0.81494,0.43774,-0.19685,0.98425,0,1
1857,364,-0.49536,-0.09851,-0.20923,1,0.90551,0.1811,0.37795,0,1,1,1,1,0.71875,0.375,0.87158,0.42651,0.87158,0.42651,-0.19685,0.98425,0,1
1858,370,-0.4458,-0.08868,-0.30371,1,0.8189,0.16535,0.55118,0,1,1,1,1,0.71875,0.3125,0.81494,0.43774,0.81494,0.43774,-0.19685,0.98425,0,1
1859,372,-0.45459,7.15E-07,-0.30371,1,0.83465,0,0.55118,0,1,1,1,1,0.75,0.3125,0.8208,0.5,0.8208,0.5,0,1,0,1
1860,364,-0.49536,-0.09851,-0.20923,1,0.90551,0.1811,0.37795,0,1,1,1,1,0.71875,0.375,0.87158,0.42651,0.87158,0.42651,-0.19685,0.98425,0,1
1861,372,-0.45459,7.15E-07,-0.30371,1,0.83465,0,0.55118,0,1,1,1,1,0.75,0.3125,0.8208,0.5,0.8208,0.5,0,1,0,1
1862,365,-0.50488,8.34E-07,-0.20923,1,0.92126,0,0.37795,0,1,1,1,1,0.75,0.375,0.87842,0.5,0.87842,0.5,0,1,0,1
1863,365,-0.50488,8.34E-07,-0.20923,1,0.92126,0,0.37795,0,1,1,1,1,0.75,0.375,0.87842,0.5,0.87842,0.5,0,1,0,1
1864,372,-0.45459,7.15E-07,-0.30371,1,0.83465,0,0.55118,0,1,1,1,1,0.75,0.3125,0.8208,0.5,0.8208,0.5,0,1,0,1
1865,373,-0.4458,0.08868,-0.30371,1,0.8189,-0.16535,0.55118,0,1,1,1,1,0.78125,0.3125,0.81494,0.5625,0.81494,0.5625,0.19685,0.98425,0,1
1866,365,-0.50488,8.34E-07,-0.20923,1,0.92126,0,0.37795,0,1,1,1,1,0.75,0.375,0.87842,0.5,0.87842,0.5,0,1,0,1
1867,373,-0.4458,0.08868,-0.30371,1,0.8189,-0.16535,0.55118,0,1,1,1,1,0.78125,0.3125,0.81494,0.5625,0.81494,0.5625,0.19685,0.98425,0,1
1868,366,-0.49536,0.09851,-0.20923,1,0.90551,-0.1811,0.37795,0,1,1,1,1,0.78125,0.375,0.87158,0.57373,0.87158,0.57373,0.19685,0.98425,0,1
1869,366,-0.49536,0.09851,-0.20923,1,0.90551,-0.1811,0.37795,0,1,1,1,1,0.78125,0.375,0.87158,0.57373,0.87158,0.57373,0.19685,0.98425,0,1
1870,373,-0.4458,0.08868,-0.30371,1,0.8189,-0.16535,0.55118,0,1,1,1,1,0.78125,0.3125,0.81494,0.5625,0.81494,0.5625,0.19685,0.98425,0,1
1871,374,-0.41992,0.17395,-0.30371,1,0.77165,-0.32283,0.55118,0,1,1,1,1,0.8125,0.3125,0.79688,0.62256,0.79688,0.62256,0.38583,0.92126,0,1
1872,366,-0.49536,0.09851,-0.20923,1,0.90551,-0.1811,0.37795,0,1,1,1,1,0.78125,0.375,0.87158,0.57373,0.87158,0.57373,0.19685,0.98425,0,1
1873,374,-0.41992,0.17395,-0.30371,1,0.77165,-0.32283,0.55118,0,1,1,1,1,0.8125,0.3125,0.79688,0.62256,0.79688,0.62256,0.38583,0.92126,0,1
